The path of the results is all_sites\CNN_HPO_FKSH12
Basic_3inp model is applied
Learning rate is 0.000010
Apply pretrain model!
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
CNN_allsites                             --
©À©¤Sequential: 1-1                        --
©¦    ©¸©¤Conv1d: 2-1                       (688)
©¦    ©¸©¤ReLU: 2-2                         --
©¦    ©¸©¤Conv1d: 2-3                       (3,616)
©¦    ©¸©¤ReLU: 2-4                         --
©¦    ©¸©¤Conv1d: 2-5                       (14,400)
©¦    ©¸©¤ReLU: 2-6                         --
©¦    ©¸©¤Flatten: 2-7                      --
©¦    ©¸©¤Linear: 2-8                       (1,442,816)
©¦    ©¸©¤ReLU: 2-9                         --
©¦    ©¸©¤Linear: 2-10                      (524,800)
©¦    ©¸©¤ReLU: 2-11                        --
©¦    ©¸©¤Linear: 2-12                      (455,031)
©¦    ©¸©¤ReLU: 2-13                        --
©À©¤Sequential: 1-2                        --
©¦    ©¸©¤Conv1d: 2-14                      (664)
©¦    ©¸©¤ReLU: 2-15                        --
©¦    ©¸©¤Conv1d: 2-16                      (5,264)
©¦    ©¸©¤ReLU: 2-17                        --
©¦    ©¸©¤Conv1d: 2-18                      (10,512)
©¦    ©¸©¤ReLU: 2-19                        --
©¦    ©¸©¤Flatten: 2-20                     --
©¦    ©¸©¤Linear: 2-21                      (1,639,424)
©¦    ©¸©¤ReLU: 2-22                        --
©¦    ©¸©¤Linear: 2-23                      (524,800)
©¦    ©¸©¤ReLU: 2-24                        --
©¦    ©¸©¤Linear: 2-25                      (455,031)
©¦    ©¸©¤ReLU: 2-26                        --
©À©¤ModuleList: 1-3                        --
©¦    ©¸©¤Sequential: 2-27                  --
©¦    ©¦    ©¸©¤Linear: 3-1                  787,656
©¦    ©¦    ©¸©¤ReLU: 3-2                    --
©¦    ©¦    ©¸©¤Linear: 3-3                  787,656
©¦    ©¦    ©¸©¤ReLU: 3-4                    --
©¦    ©¦    ©¸©¤Linear: 3-5                  787,656
©¦    ©¦    ©¸©¤ReLU: 3-6                    --
©À©¤ModuleList: 1-4                        --
©¦    ©¸©¤Sequential: 2-28                  --
©¦    ©¦    ©¸©¤Linear: 3-7                  787,656
©¦    ©¦    ©¸©¤Sigmoid: 3-8                 --
©¦    ©¦    ©¸©¤Linear: 3-9                  787,656
©¦    ©¦    ©¸©¤Sigmoid: 3-10                --
©¦    ©¦    ©¸©¤Linear: 3-11                 787,656
©¦    ©¦    ©¸©¤Sigmoid: 3-12                --
©À©¤Sequential: 1-5                        --
©¦    ©¸©¤Linear: 2-29                      113,664
©¦    ©¸©¤Linear: 2-30                      16,512
©¦    ©¸©¤Linear: 2-31                      8,514
=================================================================
Total params: 9,941,672
Trainable params: 4,864,626
Non-trainable params: 5,077,046
=================================================================
Epoch [1/500]	 Average training and validation loss: 2.0828E-03 1.5051E-03	Time: 3.42s
Epoch [243/500]	 Average training and validation loss: 4.0873E-04 6.7547E-04	Time: 0.25s
Epoch [244/500]	 Average training and validation loss: 4.0814E-04 6.7572E-04	Time: 0.25s
Epoch [245/500]	 Average training and validation loss: 4.0756E-04 6.7599E-04	Time: 0.25s
Epoch [246/500]	 Average training and validation loss: 4.0699E-04 6.7619E-04	Time: 0.25s
Epoch [247/500]	 Average training and validation loss: 4.0640E-04 6.7643E-04	Time: 0.25s
Epoch [248/500]	 Average training and validation loss: 4.0583E-04 6.7672E-04	Time: 0.25s
Epoch [249/500]	 Average training and validation loss: 4.0525E-04 6.7689E-04	Time: 0.25s
Epoch [250/500]	 Average training and validation loss: 4.0467E-04 6.7716E-04	Time: 0.25s
Epoch [251/500]	 Average training and validation loss: 4.0410E-04 6.7739E-04	Time: 0.25s
Epoch [252/500]	 Average training and validation loss: 4.0352E-04 6.7767E-04	Time: 0.25s
Epoch [253/500]	 Average training and validation loss: 4.0296E-04 6.7785E-04	Time: 0.25s
Epoch [254/500]	 Average training and validation loss: 4.0237E-04 6.7810E-04	Time: 0.25s
Epoch [255/500]	 Average training and validation loss: 4.0181E-04 6.7837E-04	Time: 0.25s
Epoch [256/500]	 Average training and validation loss: 4.0124E-04 6.7857E-04	Time: 0.25s
Epoch [257/500]	 Average training and validation loss: 4.0067E-04 6.7880E-04	Time: 0.25s
Epoch [258/500]	 Average training and validation loss: 4.0010E-04 6.7909E-04	Time: 0.25s
Epoch [259/500]	 Average training and validation loss: 3.9954E-04 6.7932E-04	Time: 0.25s
Epoch [260/500]	 Average training and validation loss: 3.9897E-04 6.7956E-04	Time: 0.25s
Epoch [261/500]	 Average training and validation loss: 3.9841E-04 6.7981E-04	Time: 0.25s
Epoch [262/500]	 Average training and validation loss: 3.9785E-04 6.8006E-04	Time: 0.25s
Epoch [263/500]	 Average training and validation loss: 3.9730E-04 6.8031E-04	Time: 0.25s
Epoch [264/500]	 Average training and validation loss: 3.9674E-04 6.8060E-04	Time: 0.25s
Epoch [265/500]	 Average training and validation loss: 3.9618E-04 6.8080E-04	Time: 0.25s
Epoch [266/500]	 Average training and validation loss: 3.9563E-04 6.8108E-04	Time: 0.25s
Epoch [267/500]	 Average training and validation loss: 3.9507E-04 6.8134E-04	Time: 0.25s
Epoch [268/500]	 Average training and validation loss: 3.9451E-04 6.8163E-04	Time: 0.26s
Epoch [269/500]	 Average training and validation loss: 3.9396E-04 6.8184E-04	Time: 0.25s
Epoch [270/500]	 Average training and validation loss: 3.9341E-04 6.8210E-04	Time: 0.25s
Epoch [271/500]	 Average training and validation loss: 3.9286E-04 6.8239E-04	Time: 0.25s
Epoch [272/500]	 Average training and validation loss: 3.9231E-04 6.8264E-04	Time: 0.25s
Epoch [273/500]	 Average training and validation loss: 3.9175E-04 6.8287E-04	Time: 0.25s
Epoch [274/500]	 Average training and validation loss: 3.9120E-04 6.8312E-04	Time: 0.25s
Epoch [275/500]	 Average training and validation loss: 3.9066E-04 6.8335E-04	Time: 0.25s
Epoch [276/500]	 Average training and validation loss: 3.9009E-04 6.8366E-04	Time: 0.25s
Epoch [277/500]	 Average training and validation loss: 3.8954E-04 6.8386E-04	Time: 0.25s
Epoch [278/500]	 Average training and validation loss: 3.8899E-04 6.8413E-04	Time: 0.25s
Epoch [279/500]	 Average training and validation loss: 3.8843E-04 6.8438E-04	Time: 0.25s
Epoch [280/500]	 Average training and validation loss: 3.8788E-04 6.8462E-04	Time: 0.25s
Epoch [281/500]	 Average training and validation loss: 3.8733E-04 6.8490E-04	Time: 0.25s
Epoch [282/500]	 Average training and validation loss: 3.8678E-04 6.8512E-04	Time: 0.25s
Epoch [283/500]	 Average training and validation loss: 3.8623E-04 6.8543E-04	Time: 0.25s
Epoch [284/500]	 Average training and validation loss: 3.8568E-04 6.8561E-04	Time: 0.25s
Epoch [285/500]	 Average training and validation loss: 3.8513E-04 6.8593E-04	Time: 0.25s
Epoch [286/500]	 Average training and validation loss: 3.8457E-04 6.8613E-04	Time: 0.26s
Epoch [287/500]	 Average training and validation loss: 3.8403E-04 6.8645E-04	Time: 0.25s
Epoch [288/500]	 Average training and validation loss: 3.8348E-04 6.8669E-04	Time: 0.25s
Epoch [289/500]	 Average training and validation loss: 3.8293E-04 6.8696E-04	Time: 0.25s
Epoch [290/500]	 Average training and validation loss: 3.8238E-04 6.8723E-04	Time: 0.25s
Epoch [291/500]	 Average training and validation loss: 3.8185E-04 6.8750E-04	Time: 0.25s
Epoch [292/500]	 Average training and validation loss: 3.8130E-04 6.8777E-04	Time: 0.25s
Epoch [293/500]	 Average training and validation loss: 3.8076E-04 6.8804E-04	Time: 0.25s
Epoch [294/500]	 Average training and validation loss: 3.8022E-04 6.8824E-04	Time: 0.25s
Epoch [295/500]	 Average training and validation loss: 3.7968E-04 6.8854E-04	Time: 0.25s
Epoch [296/500]	 Average training and validation loss: 3.7915E-04 6.8877E-04	Time: 0.25s
Epoch [297/500]	 Average training and validation loss: 3.7860E-04 6.8908E-04	Time: 0.25s
Epoch [298/500]	 Average training and validation loss: 3.7807E-04 6.8932E-04	Time: 0.25s
Epoch [299/500]	 Average training and validation loss: 3.7755E-04 6.8959E-04	Time: 0.25s
Epoch [300/500]	 Average training and validation loss: 3.7700E-04 6.8981E-04	Time: 0.25s
Epoch [301/500]	 Average training and validation loss: 3.7647E-04 6.9014E-04	Time: 0.25s
Epoch [302/500]	 Average training and validation loss: 3.7593E-04 6.9033E-04	Time: 0.25s
Epoch [303/500]	 Average training and validation loss: 3.7540E-04 6.9063E-04	Time: 0.25s
Epoch [304/500]	 Average training and validation loss: 3.7487E-04 6.9086E-04	Time: 0.25s
Epoch [305/500]	 Average training and validation loss: 3.7434E-04 6.9113E-04	Time: 0.25s
Epoch [306/500]	 Average training and validation loss: 3.7381E-04 6.9138E-04	Time: 0.25s
Epoch [307/500]	 Average training and validation loss: 3.7329E-04 6.9165E-04	Time: 0.25s
Epoch [308/500]	 Average training and validation loss: 3.7274E-04 6.9193E-04	Time: 0.25s
Epoch [309/500]	 Average training and validation loss: 3.7223E-04 6.9219E-04	Time: 0.25s
Epoch [310/500]	 Average training and validation loss: 3.7170E-04 6.9239E-04	Time: 0.25s
Epoch [311/500]	 Average training and validation loss: 3.7118E-04 6.9271E-04	Time: 0.25s
Epoch [312/500]	 Average training and validation loss: 3.7065E-04 6.9294E-04	Time: 0.25s
Epoch [313/500]	 Average training and validation loss: 3.7012E-04 6.9320E-04	Time: 0.25s
Epoch [314/500]	 Average training and validation loss: 3.6961E-04 6.9344E-04	Time: 0.25s
Epoch [315/500]	 Average training and validation loss: 3.6909E-04 6.9372E-04	Time: 0.29s
Epoch [316/500]	 Average training and validation loss: 3.6855E-04 6.9405E-04	Time: 0.25s
Epoch [317/500]	 Average training and validation loss: 3.6804E-04 6.9425E-04	Time: 0.25s
Epoch [318/500]	 Average training and validation loss: 3.6753E-04 6.9454E-04	Time: 0.25s
Epoch [319/500]	 Average training and validation loss: 3.6700E-04 6.9475E-04	Time: 0.25s
Epoch [320/500]	 Average training and validation loss: 3.6649E-04 6.9507E-04	Time: 0.25s
Epoch [321/500]	 Average training and validation loss: 3.6597E-04 6.9529E-04	Time: 0.25s
Epoch [322/500]	 Average training and validation loss: 3.6545E-04 6.9556E-04	Time: 0.25s
Epoch [323/500]	 Average training and validation loss: 3.6493E-04 6.9583E-04	Time: 0.25s
Epoch [324/500]	 Average training and validation loss: 3.6442E-04 6.9615E-04	Time: 0.25s
Epoch [325/500]	 Average training and validation loss: 3.6391E-04 6.9636E-04	Time: 0.25s
Epoch [326/500]	 Average training and validation loss: 3.6339E-04 6.9662E-04	Time: 0.25s
Epoch [327/500]	 Average training and validation loss: 3.6289E-04 6.9694E-04	Time: 0.25s
Epoch [328/500]	 Average training and validation loss: 3.6237E-04 6.9722E-04	Time: 0.25s
Epoch [329/500]	 Average training and validation loss: 3.6186E-04 6.9744E-04	Time: 0.26s
Epoch [330/500]	 Average training and validation loss: 3.6135E-04 6.9774E-04	Time: 0.25s
Epoch [331/500]	 Average training and validation loss: 3.6082E-04 6.9801E-04	Time: 0.25s
Epoch [332/500]	 Average training and validation loss: 3.6033E-04 6.9831E-04	Time: 0.25s
Epoch [333/500]	 Average training and validation loss: 3.5981E-04 6.9860E-04	Time: 0.26s
Epoch [334/500]	 Average training and validation loss: 3.5931E-04 6.9893E-04	Time: 0.25s
Epoch [335/500]	 Average training and validation loss: 3.5879E-04 6.9916E-04	Time: 0.25s
Epoch [336/500]	 Average training and validation loss: 3.5830E-04 6.9948E-04	Time: 0.25s
Epoch [337/500]	 Average training and validation loss: 3.5779E-04 6.9975E-04	Time: 0.25s
Epoch [338/500]	 Average training and validation loss: 3.5729E-04 7.0006E-04	Time: 0.25s
Epoch [339/500]	 Average training and validation loss: 3.5679E-04 7.0033E-04	Time: 0.25s
Epoch [340/500]	 Average training and validation loss: 3.5628E-04 7.0068E-04	Time: 0.25s
Epoch [341/500]	 Average training and validation loss: 3.5578E-04 7.0096E-04	Time: 0.25s
Epoch [342/500]	 Average training and validation loss: 3.5529E-04 7.0122E-04	Time: 0.25s
Epoch [343/500]	 Average training and validation loss: 3.5478E-04 7.0156E-04	Time: 0.25s
Epoch [344/500]	 Average training and validation loss: 3.5429E-04 7.0186E-04	Time: 0.25s
Epoch [345/500]	 Average training and validation loss: 3.5378E-04 7.0212E-04	Time: 0.26s
Epoch [346/500]	 Average training and validation loss: 3.5329E-04 7.0252E-04	Time: 0.25s
Epoch [347/500]	 Average training and validation loss: 3.5279E-04 7.0273E-04	Time: 0.25s
Epoch [348/500]	 Average training and validation loss: 3.5228E-04 7.0306E-04	Time: 0.25s
Epoch [349/500]	 Average training and validation loss: 3.5179E-04 7.0334E-04	Time: 0.25s
Epoch [350/500]	 Average training and validation loss: 3.5131E-04 7.0363E-04	Time: 0.25s
Epoch [351/500]	 Average training and validation loss: 3.5081E-04 7.0394E-04	Time: 0.25s
Epoch [352/500]	 Average training and validation loss: 3.5031E-04 7.0417E-04	Time: 0.25s
Epoch [353/500]	 Average training and validation loss: 3.4981E-04 7.0451E-04	Time: 0.25s
Epoch [354/500]	 Average training and validation loss: 3.4932E-04 7.0486E-04	Time: 0.25s
Epoch [355/500]	 Average training and validation loss: 3.4884E-04 7.0508E-04	Time: 0.25s
Epoch [356/500]	 Average training and validation loss: 3.4833E-04 7.0551E-04	Time: 0.25s
Epoch [357/500]	 Average training and validation loss: 3.4785E-04 7.0574E-04	Time: 0.25s
Epoch [358/500]	 Average training and validation loss: 3.4736E-04 7.0601E-04	Time: 0.25s
Epoch [359/500]	 Average training and validation loss: 3.4686E-04 7.0632E-04	Time: 0.25s
Epoch [360/500]	 Average training and validation loss: 3.4639E-04 7.0666E-04	Time: 0.25s
Epoch [361/500]	 Average training and validation loss: 3.4589E-04 7.0695E-04	Time: 0.25s
Epoch [362/500]	 Average training and validation loss: 3.4541E-04 7.0725E-04	Time: 0.25s
Epoch [363/500]	 Average training and validation loss: 3.4492E-04 7.0758E-04	Time: 0.25s
Epoch [364/500]	 Average training and validation loss: 3.4444E-04 7.0790E-04	Time: 0.26s
Epoch [365/500]	 Average training and validation loss: 3.4395E-04 7.0812E-04	Time: 0.25s
Epoch [366/500]	 Average training and validation loss: 3.4346E-04 7.0848E-04	Time: 0.25s
Epoch [367/500]	 Average training and validation loss: 3.4298E-04 7.0874E-04	Time: 0.25s
Epoch [368/500]	 Average training and validation loss: 3.4249E-04 7.0907E-04	Time: 0.26s
Epoch [369/500]	 Average training and validation loss: 3.4201E-04 7.0939E-04	Time: 0.25s
Epoch [370/500]	 Average training and validation loss: 3.4153E-04 7.0963E-04	Time: 0.25s
Epoch [371/500]	 Average training and validation loss: 3.4104E-04 7.0994E-04	Time: 0.25s
Epoch [372/500]	 Average training and validation loss: 3.4057E-04 7.1028E-04	Time: 0.25s
Epoch [373/500]	 Average training and validation loss: 3.4009E-04 7.1058E-04	Time: 0.25s
Epoch [374/500]	 Average training and validation loss: 3.3960E-04 7.1085E-04	Time: 0.25s
Epoch [375/500]	 Average training and validation loss: 3.3912E-04 7.1116E-04	Time: 0.25s
Epoch [376/500]	 Average training and validation loss: 3.3866E-04 7.1147E-04	Time: 0.25s
Epoch [377/500]	 Average training and validation loss: 3.3816E-04 7.1182E-04	Time: 0.25s
Epoch [378/500]	 Average training and validation loss: 3.3770E-04 7.1207E-04	Time: 0.25s
Epoch [379/500]	 Average training and validation loss: 3.3722E-04 7.1243E-04	Time: 0.25s
Epoch [380/500]	 Average training and validation loss: 3.3675E-04 7.1270E-04	Time: 0.25s
Epoch [381/500]	 Average training and validation loss: 3.3626E-04 7.1308E-04	Time: 0.25s
Epoch [382/500]	 Average training and validation loss: 3.3579E-04 7.1340E-04	Time: 0.25s
Epoch [383/500]	 Average training and validation loss: 3.3530E-04 7.1369E-04	Time: 0.25s
Epoch [384/500]	 Average training and validation loss: 3.3485E-04 7.1399E-04	Time: 0.25s
Epoch [385/500]	 Average training and validation loss: 3.3436E-04 7.1433E-04	Time: 0.25s
Epoch [386/500]	 Average training and validation loss: 3.3390E-04 7.1468E-04	Time: 0.25s
Epoch [387/500]	 Average training and validation loss: 3.3343E-04 7.1497E-04	Time: 0.25s
Epoch [388/500]	 Average training and validation loss: 3.3294E-04 7.1531E-04	Time: 0.25s
Epoch [389/500]	 Average training and validation loss: 3.3249E-04 7.1557E-04	Time: 0.25s
Epoch [390/500]	 Average training and validation loss: 3.3200E-04 7.1592E-04	Time: 0.25s
Epoch [391/500]	 Average training and validation loss: 3.3153E-04 7.1628E-04	Time: 0.25s
Epoch [392/500]	 Average training and validation loss: 3.3106E-04 7.1657E-04	Time: 0.25s
Epoch [393/500]	 Average training and validation loss: 3.3059E-04 7.1683E-04	Time: 0.25s
Epoch [394/500]	 Average training and validation loss: 3.3011E-04 7.1716E-04	Time: 0.25s
Epoch [395/500]	 Average training and validation loss: 3.2964E-04 7.1748E-04	Time: 0.25s
Epoch [396/500]	 Average training and validation loss: 3.2918E-04 7.1779E-04	Time: 0.25s
Epoch [397/500]	 Average training and validation loss: 3.2870E-04 7.1814E-04	Time: 0.25s
Epoch [398/500]	 Average training and validation loss: 3.2823E-04 7.1850E-04	Time: 0.25s
Epoch [399/500]	 Average training and validation loss: 3.2777E-04 7.1882E-04	Time: 0.25s
Epoch [400/500]	 Average training and validation loss: 3.2730E-04 7.1920E-04	Time: 0.25s
Epoch [401/500]	 Average training and validation loss: 3.2684E-04 7.1950E-04	Time: 0.25s
Epoch [402/500]	 Average training and validation loss: 3.2636E-04 7.1983E-04	Time: 0.25s
Epoch [403/500]	 Average training and validation loss: 3.2591E-04 7.2017E-04	Time: 0.25s
Epoch [404/500]	 Average training and validation loss: 3.2543E-04 7.2052E-04	Time: 0.25s
Epoch [405/500]	 Average training and validation loss: 3.2499E-04 7.2089E-04	Time: 0.25s
Epoch [406/500]	 Average training and validation loss: 3.2454E-04 7.2120E-04	Time: 0.25s
Epoch [407/500]	 Average training and validation loss: 3.2405E-04 7.2153E-04	Time: 0.25s
Epoch [408/500]	 Average training and validation loss: 3.2361E-04 7.2190E-04	Time: 0.25s
Epoch [409/500]	 Average training and validation loss: 3.2315E-04 7.2223E-04	Time: 0.25s
Epoch [410/500]	 Average training and validation loss: 3.2271E-04 7.2260E-04	Time: 0.25s
Epoch [411/500]	 Average training and validation loss: 3.2223E-04 7.2291E-04	Time: 0.25s
Epoch [412/500]	 Average training and validation loss: 3.2179E-04 7.2331E-04	Time: 0.25s
Epoch [413/500]	 Average training and validation loss: 3.2134E-04 7.2367E-04	Time: 0.25s
Epoch [414/500]	 Average training and validation loss: 3.2089E-04 7.2401E-04	Time: 0.25s
Epoch [415/500]	 Average training and validation loss: 3.2043E-04 7.2432E-04	Time: 0.25s
Epoch [416/500]	 Average training and validation loss: 3.1999E-04 7.2471E-04	Time: 0.25s
Epoch [417/500]	 Average training and validation loss: 3.1954E-04 7.2505E-04	Time: 0.25s
Epoch [418/500]	 Average training and validation loss: 3.1910E-04 7.2540E-04	Time: 0.25s
Epoch [419/500]	 Average training and validation loss: 3.1864E-04 7.2578E-04	Time: 0.25s
Epoch [420/500]	 Average training and validation loss: 3.1820E-04 7.2613E-04	Time: 0.25s
Epoch [421/500]	 Average training and validation loss: 3.1776E-04 7.2652E-04	Time: 0.25s
Epoch [422/500]	 Average training and validation loss: 3.1730E-04 7.2681E-04	Time: 0.25s
Epoch [423/500]	 Average training and validation loss: 3.1686E-04 7.2717E-04	Time: 0.25s
Epoch [424/500]	 Average training and validation loss: 3.1642E-04 7.2759E-04	Time: 0.25s
Epoch [425/500]	 Average training and validation loss: 3.1597E-04 7.2782E-04	Time: 0.25s
Epoch [426/500]	 Average training and validation loss: 3.1554E-04 7.2825E-04	Time: 0.25s
Epoch [427/500]	 Average training and validation loss: 3.1509E-04 7.2863E-04	Time: 0.25s
Epoch [428/500]	 Average training and validation loss: 3.1466E-04 7.2899E-04	Time: 0.25s
Epoch [429/500]	 Average training and validation loss: 3.1421E-04 7.2930E-04	Time: 0.25s
Epoch [430/500]	 Average training and validation loss: 3.1379E-04 7.2969E-04	Time: 0.25s
Epoch [431/500]	 Average training and validation loss: 3.1333E-04 7.2996E-04	Time: 0.25s
Epoch [432/500]	 Average training and validation loss: 3.1291E-04 7.3038E-04	Time: 0.25s
Epoch [433/500]	 Average training and validation loss: 3.1247E-04 7.3074E-04	Time: 0.25s
Epoch [434/500]	 Average training and validation loss: 3.1202E-04 7.3105E-04	Time: 0.25s
Epoch [435/500]	 Average training and validation loss: 3.1160E-04 7.3144E-04	Time: 0.25s
Epoch [436/500]	 Average training and validation loss: 3.1116E-04 7.3175E-04	Time: 0.25s
Epoch [437/500]	 Average training and validation loss: 3.1072E-04 7.3207E-04	Time: 0.25s
Epoch [438/500]	 Average training and validation loss: 3.1031E-04 7.3254E-04	Time: 0.25s
Epoch [439/500]	 Average training and validation loss: 3.0985E-04 7.3289E-04	Time: 0.25s
Epoch [440/500]	 Average training and validation loss: 3.0942E-04 7.3316E-04	Time: 0.25s
Epoch [441/500]	 Average training and validation loss: 3.0900E-04 7.3363E-04	Time: 0.25s
Epoch [442/500]	 Average training and validation loss: 3.0855E-04 7.3387E-04	Time: 0.25s
Epoch [443/500]	 Average training and validation loss: 3.0813E-04 7.3424E-04	Time: 0.25s
Epoch [444/500]	 Average training and validation loss: 3.0771E-04 7.3461E-04	Time: 0.25s
Epoch [445/500]	 Average training and validation loss: 3.0728E-04 7.3489E-04	Time: 0.25s
Epoch [446/500]	 Average training and validation loss: 3.0686E-04 7.3533E-04	Time: 0.25s
Epoch [447/500]	 Average training and validation loss: 3.0643E-04 7.3561E-04	Time: 0.25s
Epoch [448/500]	 Average training and validation loss: 3.0599E-04 7.3604E-04	Time: 0.25s
Epoch [449/500]	 Average training and validation loss: 3.0557E-04 7.3634E-04	Time: 0.25s
Epoch [450/500]	 Average training and validation loss: 3.0515E-04 7.3667E-04	Time: 0.25s
Epoch [451/500]	 Average training and validation loss: 3.0472E-04 7.3702E-04	Time: 0.25s
Epoch [452/500]	 Average training and validation loss: 3.0431E-04 7.3743E-04	Time: 0.25s
Epoch [453/500]	 Average training and validation loss: 3.0387E-04 7.3771E-04	Time: 0.25s
Epoch [454/500]	 Average training and validation loss: 3.0345E-04 7.3808E-04	Time: 0.25s
Epoch [455/500]	 Average training and validation loss: 3.0302E-04 7.3841E-04	Time: 0.25s
Epoch [456/500]	 Average training and validation loss: 3.0262E-04 7.3876E-04	Time: 0.25s
Epoch [457/500]	 Average training and validation loss: 3.0219E-04 7.3910E-04	Time: 0.25s
Epoch [458/500]	 Average training and validation loss: 3.0177E-04 7.3950E-04	Time: 0.25s
Epoch [459/500]	 Average training and validation loss: 3.0134E-04 7.3985E-04	Time: 0.26s
Epoch [460/500]	 Average training and validation loss: 3.0094E-04 7.4016E-04	Time: 0.25s
Epoch [461/500]	 Average training and validation loss: 3.0053E-04 7.4059E-04	Time: 0.25s
Epoch [462/500]	 Average training and validation loss: 3.0011E-04 7.4093E-04	Time: 0.25s
Epoch [463/500]	 Average training and validation loss: 2.9970E-04 7.4129E-04	Time: 0.25s
Epoch [464/500]	 Average training and validation loss: 2.9927E-04 7.4164E-04	Time: 0.25s
Epoch [465/500]	 Average training and validation loss: 2.9887E-04 7.4198E-04	Time: 0.25s
Epoch [466/500]	 Average training and validation loss: 2.9846E-04 7.4239E-04	Time: 0.25s
Epoch [467/500]	 Average training and validation loss: 2.9805E-04 7.4267E-04	Time: 0.25s
Epoch [468/500]	 Average training and validation loss: 2.9762E-04 7.4307E-04	Time: 0.25s
Epoch [469/500]	 Average training and validation loss: 2.9723E-04 7.4339E-04	Time: 0.25s
Epoch [470/500]	 Average training and validation loss: 2.9681E-04 7.4377E-04	Time: 0.25s
Epoch [471/500]	 Average training and validation loss: 2.9641E-04 7.4408E-04	Time: 0.25s
Epoch [472/500]	 Average training and validation loss: 2.9601E-04 7.4441E-04	Time: 0.25s
Epoch [473/500]	 Average training and validation loss: 2.9559E-04 7.4479E-04	Time: 0.25s
Epoch [474/500]	 Average training and validation loss: 2.9518E-04 7.4515E-04	Time: 0.25s
Epoch [475/500]	 Average training and validation loss: 2.9478E-04 7.4547E-04	Time: 0.25s
Epoch [476/500]	 Average training and validation loss: 2.9438E-04 7.4578E-04	Time: 0.25s
Epoch [477/500]	 Average training and validation loss: 2.9397E-04 7.4624E-04	Time: 0.25s
Epoch [478/500]	 Average training and validation loss: 2.9356E-04 7.4651E-04	Time: 0.25s
Epoch [479/500]	 Average training and validation loss: 2.9316E-04 7.4693E-04	Time: 0.25s
Epoch [480/500]	 Average training and validation loss: 2.9276E-04 7.4723E-04	Time: 0.25s
Epoch [481/500]	 Average training and validation loss: 2.9235E-04 7.4765E-04	Time: 0.25s
Epoch [482/500]	 Average training and validation loss: 2.9195E-04 7.4795E-04	Time: 0.25s
Epoch [483/500]	 Average training and validation loss: 2.9155E-04 7.4835E-04	Time: 0.25s
Epoch [484/500]	 Average training and validation loss: 2.9115E-04 7.4866E-04	Time: 0.25s
Epoch [485/500]	 Average training and validation loss: 2.9074E-04 7.4910E-04	Time: 0.25s
Epoch [486/500]	 Average training and validation loss: 2.9034E-04 7.4938E-04	Time: 0.25s
Epoch [487/500]	 Average training and validation loss: 2.8996E-04 7.4979E-04	Time: 0.25s
Epoch [488/500]	 Average training and validation loss: 2.8954E-04 7.5012E-04	Time: 0.25s
Epoch [489/500]	 Average training and validation loss: 2.8913E-04 7.5051E-04	Time: 0.25s
Epoch [490/500]	 Average training and validation loss: 2.8874E-04 7.5092E-04	Time: 0.25s
Epoch [491/500]	 Average training and validation loss: 2.8835E-04 7.5129E-04	Time: 0.25s
Epoch [492/500]	 Average training and validation loss: 2.8795E-04 7.5158E-04	Time: 0.26s
Epoch [493/500]	 Average training and validation loss: 2.8755E-04 7.5201E-04	Time: 0.25s
Epoch [494/500]	 Average training and validation loss: 2.8716E-04 7.5226E-04	Time: 0.25s
Epoch [495/500]	 Average training and validation loss: 2.8676E-04 7.5271E-04	Time: 0.25s
Epoch [496/500]	 Average training and validation loss: 2.8636E-04 7.5301E-04	Time: 0.25s
Epoch [497/500]	 Average training and validation loss: 2.8596E-04 7.5330E-04	Time: 0.25s
Epoch [498/500]	 Average training and validation loss: 2.8558E-04 7.5360E-04	Time: 0.25s
Epoch [499/500]	 Average training and validation loss: 2.8519E-04 7.5400E-04	Time: 0.25s
Epoch [500/500]	 Average training and validation loss: 2.8478E-04 7.5432E-04	Time: 0.25s
Training Time 129.2678
Test Loss 0.0006

Training best epoch: 500	Training minimum loss: 2.848E-04
Validate best epoch: 72	Validate minimum loss: 6.443E-04
